site,plotid,year,pre_post_fire,azimuth,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,postTime,slope_percent,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
caples,115,2019,prefire,270,2,2,4,11.3,0,3,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_115_2019_prefire_immediate_270,0,0,115 prefire immediate
caples,115,2020,postfire,90,2,2,4,11.3,6,0,0,0,0,0,0,1,0,0,,,0,,,0,0.5,0,caples_115_2020_postfire_NA_90,0,0,115 postfire NA
caples,115,2020,postfire,90,2,2,4,11.3,6,0,0,0,0,0,0,1,0,0,,1yr,0,0,0,0,0.333333333333333,0,caples_115_2020_postfire_1yr_90,0,0,115 postfire 1yr
caples,115,2020,postfire,0,2,2,4,11.3,1,0,0,0,4,0.3,0,0,0,0,,,0,,,0,2,0.1,caples_115_2020_postfire_NA_0,0,0,115 postfire NA
caples,115,2020,postfire,0,2,2,4,11.3,1,0,0,0,4,0.3,0,0,0,0,,1yr,0,3,0,0,2.33333333333333,0.1,caples_115_2020_postfire_1yr_0,0,0,115 postfire 1yr
caples,115,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_115_2020_postfire_NA_180,0,0,115 postfire NA
caples,115,2020,postfire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,1yr,0,0,0,0,0,0,caples_115_2020_postfire_1yr_180,0,0,115 postfire 1yr
caples,115,2020,postfire,270,2,2,4,11.3,0,0,0,0,2,0,0,0,0,0,,,0,,,0,1,0,caples_115_2020_postfire_NA_270,0,0,115 postfire NA
caples,115,2020,postfire,270,2,2,4,11.3,0,0,0,0,2,0,0,0,0,0,,1yr,0,0,0,0,0.666666666666667,0,caples_115_2020_postfire_1yr_270,0,0,115 postfire 1yr
caples,116,2013-2018,prefire,90,2,2,4,11.3,66,23,4,3,3,7,7,3,5,2,,,0,,,5,3,4.66666666666667,caples_116_2013-2018_prefire_NA_90,0,0,116 prefire NA
caples,116,2013-2018,prefire,90,2,2,4,11.3,66,23,4,3,3,7,7,3,5,2,,,0,5,3,4.33333333333333,3.66666666666667,4.66666666666667,caples_116_2013-2018_prefire_NA_90,0,0,116 prefire NA
caples,116,2013-2018,prefire,0,2,2,4,11.3,10,2,7,7,5,3,6,8,0,2,,,0,,,6.5,6.5,1.66666666666667,caples_116_2013-2018_prefire_NA_0,0,769,116 prefire NA
caples,116,2013-2018,prefire,0,2,2,4,11.3,10,2,7,7,5,3,6,8,0,2,,,0,2,3,5.33333333333333,5,1.66666666666667,caples_116_2013-2018_prefire_NA_0,0,769,116 prefire NA
caples,116,2013-2018,prefire,180,2,2,4,11.3,39,12,0,0,3,3,2,3,1.5,0,,,0,,,1,3,1.5,caples_116_2013-2018_prefire_NA_180,0,0,116 prefire NA
caples,116,2013-2018,prefire,180,2,2,4,11.3,39,12,0,0,3,3,2,3,1.5,0,,,0,2,4,2,2.66666666666667,1.5,caples_116_2013-2018_prefire_NA_180,0,0,116 prefire NA
caples,116,2013-2018,prefire,270,2,2,4,11.3,19,13,1,7,5,2,3,6,1,0,,,0,,,5,5.5,1,caples_116_2013-2018_prefire_NA_270,0,265,116 prefire NA
caples,116,2013-2018,prefire,270,2,2,4,11.3,19,13,1,7,5,2,3,6,1,0,,,0,2,10,6.66666666666667,4.33333333333333,1,caples_116_2013-2018_prefire_NA_270,0,265,116 prefire NA
caples,117,2013-2018,prefire,90,2,2,4,11.3,23,10,5,0,0,0,0,3,1,2,,,0,,,0,1.5,1,caples_117_2013-2018_prefire_NA_90,0,400,117 prefire NA
caples,117,2013-2018,prefire,90,2,2,4,11.3,23,10,5,0,0,0,0,3,1,2,,,0,2,0,0,1.66666666666667,1,caples_117_2013-2018_prefire_NA_90,0,400,117 prefire NA
caples,117,2013-2018,prefire,0,2,2,4,11.3,11,0,2,5,2,3,0,2,1,0,,,0,,,2.5,2,1.33333333333333,caples_117_2013-2018_prefire_NA_0,0,0,117 prefire NA
caples,117,2013-2018,prefire,0,2,2,4,11.3,11,0,2,5,2,3,0,2,1,0,,,0,0,0,1.66666666666667,1.33333333333333,1.33333333333333,caples_117_2013-2018_prefire_NA_0,0,0,117 prefire NA
caples,117,2013-2018,prefire,180,2,2,4,11.3,6,4,1,1,3,0,0,2,0,0,,,0,,,0.5,2.5,0,caples_117_2013-2018_prefire_NA_180,0,121,117 prefire NA
caples,117,2013-2018,prefire,180,2,2,4,11.3,6,4,1,1,3,0,0,2,0,0,,,0,1,1,0.666666666666667,2,0,caples_117_2013-2018_prefire_NA_180,0,121,117 prefire NA
caples,117,2013-2018,prefire,270,2,2,4,11.3,9,5,0,2,4,2,0,2,1.5,2,,,0,,,1,3,1.83333333333333,caples_117_2013-2018_prefire_NA_270,0,0,117 prefire NA
caples,117,2013-2018,prefire,270,2,2,4,11.3,9,5,0,2,4,2,0,2,1.5,2,,,0,3,2,1.33333333333333,3,1.83333333333333,caples_117_2013-2018_prefire_NA_270,0,0,117 prefire NA
caples,117,2019,prefire,90,2,2,4,11.3,1,2,0,0,1,0,0,0,0,2,,,0,,,0,0.5,0.666666666666667,caples_117_2019_prefire_NA_90,0,0,117 prefire NA
caples,117,2019,prefire,90,2,2,4,11.3,1,2,0,0,1,0,0,0,0,2,,immediate,0,0,0,0,0.333333333333333,0.666666666666667,caples_117_2019_prefire_immediate_90,0,0,117 prefire immediate
caples,117,2019,prefire,0,2,2,4,11.3,25,2,4,0,0,0.1,0,0,0,2,,,0,,,0,0,0.7,caples_117_2019_prefire_NA_0,0,0,117 prefire NA
caples,117,2019,prefire,0,2,2,4,11.3,25,2,4,0,0,0.1,0,0,0,2,,immediate,0,0,1,0.333333333333333,0,0.7,caples_117_2019_prefire_immediate_0,0,0,117 prefire immediate
caples,117,2019,prefire,180,2,2,4,11.3,1,0,0,0,0,0,2,2,5,0,,,0,,,1,1,1.66666666666667,caples_117_2019_prefire_NA_180,0,0,117 prefire NA
caples,117,2019,prefire,180,2,2,4,11.3,1,0,0,0,0,0,2,2,5,0,,immediate,0,0,0,0.666666666666667,0.666666666666667,1.66666666666667,caples_117_2019_prefire_immediate_180,0,144,117 prefire immediate
caples,117,2019,prefire,270,2,2,4,11.3,20,5,0,0,0,0,2,4,5,6,,,0,,,1,2,3.66666666666667,caples_117_2019_prefire_NA_270,0,0,117 prefire NA
caples,117,2019,prefire,270,2,2,4,11.3,20,5,0,0,0,0,2,4,5,6,,immediate,0,6,2,1.33333333333333,3.33333333333333,3.66666666666667,caples_117_2019_prefire_immediate_270,0,0,117 prefire immediate
caples,117,2020,postfire,90,2,2,4,11.3,4,4,1,0,1,1.2,0,0,0,0,,,0,,,0,0.5,0.4,caples_117_2020_postfire_NA_90,0,0,117 postfire NA
caples,117,2020,postfire,90,2,2,4,11.3,4,4,1,0,1,1.2,0,0,0,0,,1yr,0,0,0,0,0.333333333333333,0.4,caples_117_2020_postfire_1yr_90,0,0,117 postfire 1yr
caples,117,2020,postfire,0,2,2,4,11.3,34,4,2,0,1,3.5,1,0,7.1,5,,,0,,,0.5,0.5,5.2,caples_117_2020_postfire_NA_0,0,0,117 postfire NA
caples,117,2020,postfire,0,2,2,4,11.3,34,4,2,0,1,3.5,1,0,7.1,5,,1yr,0,2,0,0.333333333333333,1,5.2,caples_117_2020_postfire_1yr_0,0,0,117 postfire 1yr
caples,117,2020,postfire,180,2,2,4,11.3,6,1,1,2,0,1.6,0,0,0,2,,,0,,,1,0,1.2,caples_117_2020_postfire_NA_180,0,0,117 postfire NA
caples,117,2020,postfire,180,2,2,4,11.3,6,1,1,2,0,1.6,0,0,0,2,,1yr,0,1,2,1.33333333333333,0.333333333333333,1.2,caples_117_2020_postfire_1yr_180,0,144,117 postfire 1yr
caples,117,2020,postfire,270,2,2,4,11.3,20,1,0,0,1,2.5,2,2,0,2,,,0,,,1,1.5,1.5,caples_117_2020_postfire_NA_270,0,0,117 postfire NA
caples,117,2020,postfire,270,2,2,4,11.3,20,1,0,0,1,2.5,2,2,0,2,,1yr,0,1,1,1,1.33333333333333,1.5,caples_117_2020_postfire_1yr_270,0,0,117 postfire 1yr
caples,118,2013-2018,prefire,90,2,2,4,11.3,31,8,2,3,1,27,2,1,0,4,,,0,,,2.5,1,10.3333333333333,caples_118_2013-2018_prefire_NA_90,0,72.25,118 prefire NA
caples,118,2013-2018,prefire,90,2,2,4,11.3,31,8,2,3,1,27,2,1,0,4,,,0,2,2,2.33333333333333,1.33333333333333,10.3333333333333,caples_118_2013-2018_prefire_NA_90,0,72.25,118 prefire NA
caples,118,2013-2018,prefire,0,2,2,4,11.3,59,16,2,6,2,5,3,1,5,2,,,0,,,4.5,1.5,4,caples_118_2013-2018_prefire_NA_0,0,0,118 prefire NA
caples,118,2013-2018,prefire,0,2,2,4,11.3,59,16,2,6,2,5,3,1,5,2,,,0,3,8,5.66666666666667,2,4,caples_118_2013-2018_prefire_NA_0,0,0,118 prefire NA
caples,118,2013-2018,prefire,180,2,2,4,11.3,5,4,2,11,3,2,12,3,1,8,,,0,,,11.5,3,3.66666666666667,caples_118_2013-2018_prefire_NA_180,0,0,118 prefire NA
caples,118,2013-2018,prefire,180,2,2,4,11.3,5,4,2,11,3,2,12,3,1,8,,,0,3,3,8.66666666666667,3,3.66666666666667,caples_118_2013-2018_prefire_NA_180,0,0,118 prefire NA
caples,118,2013-2018,prefire,270,2,2,4,11.3,20,9,5,4,1,2,2,2,2,5,,,0,,,3,1.5,3,caples_118_2013-2018_prefire_NA_270,1053,0,118 prefire NA
caples,118,2013-2018,prefire,270,2,2,4,11.3,20,9,5,4,1,2,2,2,2,5,,,0,2,5,3.66666666666667,1.66666666666667,3,caples_118_2013-2018_prefire_NA_270,1053,0,118 prefire NA
caples,118,2019,prefire,90,2,2,4,11.3,2,0,0,3,0,0.5,0,1,1.3,2,,,0,,,1.5,0.5,1.26666666666667,caples_118_2019_prefire_NA_90,0,0,118 prefire NA
caples,118,2019,prefire,90,2,2,4,11.3,2,0,0,3,0,0.5,0,1,1.3,2,,immediate,0,0,0,1,0.333333333333333,1.26666666666667,caples_118_2019_prefire_immediate_90,0,0,118 prefire immediate
caples,118,2019,prefire,0,2,2,4,11.3,7,0,0,0,0,0.1,0,0,0.1,0,,,0,,,0,0,0.0666666666666667,caples_118_2019_prefire_NA_0,0,0,118 prefire NA
caples,118,2019,prefire,0,2,2,4,11.3,7,0,0,0,0,0.1,0,0,0.1,0,,immediate,0,0,0,0,0,0.0666666666666667,caples_118_2019_prefire_immediate_0,0,0,118 prefire immediate
caples,118,2019,prefire,180,2,2,4,11.3,1,0,0,0,0,3,0,0,0.1,0,,,0,,,0,0,1.03333333333333,caples_118_2019_prefire_NA_180,0,0,118 prefire NA
caples,118,2019,prefire,180,2,2,4,11.3,1,0,0,0,0,3,0,0,0.1,0,,immediate,0,0,0,0,0,1.03333333333333,caples_118_2019_prefire_immediate_180,0,0,118 prefire immediate
caples,118,2019,prefire,270,2,2,4,11.3,0,0,1,1,0,0.6,0,0,0.1,0,,,0,,,0.5,0,0.233333333333333,caples_118_2019_prefire_NA_270,0,0,118 prefire NA
caples,118,2019,prefire,270,2,2,4,11.3,0,0,1,1,0,0.6,0,0,0.1,0,,immediate,0,0,0,0.333333333333333,0,0.233333333333333,caples_118_2019_prefire_immediate_270,900,0,118 prefire immediate
caples,118,2020,postfire,90,2,2,4,11.3,8,3,0,2,2,18,0,0,0,0,,,0,,,1,1,6,caples_118_2020_postfire_NA_90,0,0,118 postfire NA
caples,118,2020,postfire,90,2,2,4,11.3,8,3,0,2,2,18,0,0,0,0,,1yr,0,1,0,0.666666666666667,1,6,caples_118_2020_postfire_1yr_90,0,325,118 postfire 1yr
caples,118,2020,postfire,0,2,2,4,11.3,18,7,0,0,0,0,0,0,0.7,0,,,0,,,0,0,0.233333333333333,caples_118_2020_postfire_NA_0,0,0,118 postfire NA
caples,118,2020,postfire,0,2,2,4,11.3,18,7,0,0,0,0,0,0,0.7,0,,1yr,0,0,0,0,0,0.233333333333333,caples_118_2020_postfire_1yr_0,0,0,118 postfire 1yr
caples,118,2020,postfire,180,2,2,4,11.3,3,0,0,0,1,0.8,0,0,0,0,,,0,,,0,0.5,0.266666666666667,caples_118_2020_postfire_NA_180,0,0,118 postfire NA
caples,118,2020,postfire,180,2,2,4,11.3,3,0,0,0,1,0.8,0,0,0,0,,1yr,0,2,1,0.333333333333333,1,0.266666666666667,caples_118_2020_postfire_1yr_180,0,0,118 postfire 1yr
caples,118,2020,postfire,270,2,2,4,11.3,3,1,1,0,0,0,0,1,4.6,0,,,0,,,0,0.5,1.53333333333333,caples_118_2020_postfire_NA_270,0,0,118 postfire NA
caples,118,2020,postfire,270,2,2,4,11.3,3,1,1,0,0,0,0,1,4.6,0,,1yr,0,3,0,0,1.33333333333333,1.53333333333333,caples_118_2020_postfire_1yr_270,0,1024,118 postfire 1yr
caples,119,2013-2018,prefire,90,2,2,4,11.3,138,21,4,4,8,0,13,3,14,0,,,0,,,8.5,5.5,4.66666666666667,caples_119_2013-2018_prefire_NA_90,0,0,119 prefire NA
caples,119,2013-2018,prefire,90,2,2,4,11.3,138,21,4,4,8,0,13,3,14,0,,,0,4,6,7.66666666666667,5,4.66666666666667,caples_119_2013-2018_prefire_NA_90,0,0,119 prefire NA
caples,119,2013-2018,prefire,0,2,2,4,11.3,56,23,5,17,4,0,12,4,8,10,,,0,,,14.5,4,6,caples_119_2013-2018_prefire_NA_0,5184,0,119 prefire NA
caples,119,2013-2018,prefire,0,2,2,4,11.3,56,23,5,17,4,0,12,4,8,10,,,0,6,10,13,4.66666666666667,6,caples_119_2013-2018_prefire_NA_0,5184,0,119 prefire NA
caples,119,2013-2018,prefire,180,2,2,4,11.3,11,7,4,5,2,42,1,12,28,0,,,0,,,3,7,23.3333333333333,caples_119_2013-2018_prefire_NA_180,0,1369,119 prefire NA
caples,119,2013-2018,prefire,180,2,2,4,11.3,11,7,4,5,2,42,1,12,28,0,,,0,5,1,2.33333333333333,6.33333333333333,23.3333333333333,caples_119_2013-2018_prefire_NA_180,0,1369,119 prefire NA
caples,119,2013-2018,prefire,270,2,2,4,11.3,89,22,8,4,2,2,3,4,5,6,,,0,,,3.5,3,4.33333333333333,caples_119_2013-2018_prefire_NA_270,2304,0,119 prefire NA
caples,119,2013-2018,prefire,270,2,2,4,11.3,89,22,8,4,2,2,3,4,5,6,,,0,3,3,3.33333333333333,3,4.33333333333333,caples_119_2013-2018_prefire_NA_270,2304,0,119 prefire NA
caples,119,2019,prefire,90,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0,0,,,0,,,0,0,0.0333333333333333,caples_119_2019_prefire_NA_90,0,0,119 prefire NA
caples,119,2019,prefire,90,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0,0,,immediate,0,0,0,0,0,0.0333333333333333,caples_119_2019_prefire_immediate_90,0,0,119 prefire immediate
caples,119,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0.1,0,,,0,,,0,0,0.0666666666666667,caples_119_2019_prefire_NA_0,0,0,119 prefire NA
caples,119,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0.1,0,,immediate,0,0,0,0,0,0.0666666666666667,caples_119_2019_prefire_immediate_0,0,0,119 prefire immediate
caples,119,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0.1,0,,,0,,,0,0,0.0333333333333333,caples_119_2019_prefire_NA_180,0,0,119 prefire NA
caples,119,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0.1,0,,immediate,0,0,0,0,0,0.0333333333333333,caples_119_2019_prefire_immediate_180,0,0,119 prefire immediate
caples,119,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0.1,0,,,0,,,0,0,0.0666666666666667,caples_119_2019_prefire_NA_270,0,0,119 prefire NA
caples,119,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0.1,0,0,0.1,0,,immediate,0,0,0,0,0,0.0666666666666667,caples_119_2019_prefire_immediate_270,0,0,119 prefire immediate
caples,119,2020,postfire,90,2,2,4,11.3,27,4,0,0,1,0,0,1,0,0,,,0,,,0,1,0,caples_119_2020_postfire_NA_90,0,0,119 postfire NA
caples,119,2020,postfire,90,2,2,4,11.3,27,4,0,0,1,0,0,1,0,0,,1yr,0,1,0,0,1,0,caples_119_2020_postfire_1yr_90,0,0,119 postfire 1yr
caples,119,2020,postfire,0,2,2,4,11.3,1,0,0,0,4,7.8,0,0,0,0,,,0,,,0,2,2.6,caples_119_2020_postfire_NA_0,0,0,119 postfire NA
caples,119,2020,postfire,0,2,2,4,11.3,1,0,0,0,4,7.8,0,0,0,0,,1yr,0,0,0,0,1.33333333333333,2.6,caples_119_2020_postfire_1yr_0,0,0,119 postfire 1yr
caples,119,2020,postfire,180,2,2,4,11.3,5,1,1,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_119_2020_postfire_NA_180,0,0,119 postfire NA
caples,119,2020,postfire,180,2,2,4,11.3,5,1,1,0,0,0,0,0,0,0,,1yr,0,1,0,0,0.333333333333333,0,caples_119_2020_postfire_1yr_180,0,0,119 postfire 1yr
caples,119,2020,postfire,270,2,2,4,11.3,10,2,0,0,0,1.5,0,0,0,0,,,0,,,0,0,0.5,caples_119_2020_postfire_NA_270,0,0,119 postfire NA
caples,119,2020,postfire,270,2,2,4,11.3,10,2,0,0,0,1.5,0,0,0,0,,1yr,0,0,0,0,0,0.5,caples_119_2020_postfire_1yr_270,0,0,119 postfire 1yr
caples,12,2013-2018,prefire,90,2,2,4,11.3,47,13,0,3,4,4,4,4,4,,,,0,,,3.5,4,4,caples_12_2013-2018_prefire_NA_90,0,289,12 prefire NA
caples,12,2013-2018,prefire,90,2,2,4,11.3,47,13,0,3,4,4,4,4,4,,,,0,,,3.5,4,4,caples_12_2013-2018_prefire_NA_90,0,289,12 prefire NA
caples,12,2013-2018,prefire,0,2,2,4,11.3,9,2,3,2,5,5,3,5,5,,,,0,,,2.5,5,5,caples_12_2013-2018_prefire_NA_0,0,2809,12 prefire NA
caples,12,2013-2018,prefire,0,2,2,4,11.3,9,2,3,2,5,5,3,5,5,,,,0,,,2.5,5,5,caples_12_2013-2018_prefire_NA_0,0,2809,12 prefire NA
caples,12,2013-2018,prefire,180,2,2,4,11.3,28,3,2,1,2,2,2,3,2.7,,,,0,,,1.5,2.5,2.35,caples_12_2013-2018_prefire_NA_180,0,169,12 prefire NA
caples,12,2013-2018,prefire,180,2,2,4,11.3,28,3,2,1,2,2,2,3,2.7,,,,0,,,1.5,2.5,2.35,caples_12_2013-2018_prefire_NA_180,0,169,12 prefire NA
caples,12,2013-2018,prefire,270,2,2,4,11.3,35,14,2,2,3,6,2,2,4,,,,0,,,2,2.5,5,caples_12_2013-2018_prefire_NA_270,0,0,12 prefire NA
caples,12,2013-2018,prefire,270,2,2,4,11.3,35,14,2,2,3,6,2,2,4,,,,0,,,2,2.5,5,caples_12_2013-2018_prefire_NA_270,0,0,12 prefire NA
caples,12,2019,prefire,90,2,2,4,11.3,2,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_12_2019_prefire_NA_90,0,0,12 prefire NA
caples,12,2019,prefire,90,2,2,4,11.3,2,0,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_12_2019_prefire_immediate_90,0,0,12 prefire immediate
caples,12,2019,prefire,0,2,2,4,11.3,4,0,0,0,0,0,0,0,0.1,0,,,0,,,0,0,0.0333333333333333,caples_12_2019_prefire_NA_0,0,0,12 prefire NA
caples,12,2019,prefire,0,2,2,4,11.3,4,0,0,0,0,0,0,0,0.1,0,,immediate,0,0,0,0,0,0.0333333333333333,caples_12_2019_prefire_immediate_0,0,0,12 prefire immediate
caples,12,2019,prefire,180,2,2,4,11.3,6,1,0,0,0,0.1,0,0,0,0,,,0,,,0,0,0.0333333333333333,caples_12_2019_prefire_NA_180,0,0,12 prefire NA
caples,12,2019,prefire,180,2,2,4,11.3,6,1,0,0,0,0.1,0,0,0,0,,immediate,0,0,0,0,0,0.0333333333333333,caples_12_2019_prefire_immediate_180,0,729,12 prefire immediate
caples,12,2019,prefire,270,2,2,4,11.3,1,0,0,0,0,0,0,0,0.1,0,,,0,,,0,0,0.0333333333333333,caples_12_2019_prefire_NA_270,0,0,12 prefire NA
caples,12,2019,prefire,270,2,2,4,11.3,1,0,0,0,0,0,0,0,0.1,0,,immediate,0,0,0,0,0,0.0333333333333333,caples_12_2019_prefire_immediate_270,484,676,12 prefire immediate
caples,12,2020,postfire,90,2,2,4,11.3,28,2,0,0,0,1.2,0,2,2.2,0,,,0,,,0,1,1.13333333333333,caples_12_2020_postfire_NA_90,0,0,12 postfire NA
caples,12,2020,postfire,90,2,2,4,11.3,28,2,0,0,0,1.2,0,2,2.2,0,,1yr,0,1,0,0,1,1.13333333333333,caples_12_2020_postfire_1yr_90,0,0,12 postfire 1yr
caples,12,2020,postfire,0,2,2,4,11.3,13,0,0,0,2,0,0,1,0,0,,,0,,,0,1.5,0,caples_12_2020_postfire_NA_0,0,0,12 postfire NA
caples,12,2020,postfire,0,2,2,4,11.3,13,0,0,0,2,0,0,1,0,0,,1yr,0,0,0,0,1,0,caples_12_2020_postfire_1yr_0,0,970,12 postfire 1yr
caples,12,2020,postfire,180,2,2,4,11.3,25,2,1,0,1,0.8,0,1,1,4,,,0,,,0,1,1.93333333333333,caples_12_2020_postfire_NA_180,0,0,12 postfire NA
caples,12,2020,postfire,180,2,2,4,11.3,25,2,1,0,1,0.8,0,1,1,4,,1yr,0,3,0,0,1.66666666666667,1.93333333333333,caples_12_2020_postfire_1yr_180,0,0,12 postfire 1yr
caples,12,2020,postfire,270,2,2,4,11.3,10,3,0,0,1,0,0,0,3.2,0,,,0,,,0,0.5,1.06666666666667,caples_12_2020_postfire_NA_270,0,0,12 postfire NA
caples,12,2020,postfire,270,2,2,4,11.3,10,3,0,0,1,0,0,0,3.2,0,,1yr,0,1,0,0,0.666666666666667,1.06666666666667,caples_12_2020_postfire_1yr_270,0,0,12 postfire 1yr
caples,120,2013-2018,prefire,90,2,2,4,11.3,42,14,1,7,1,9,0,8,6,30,,,0,,,3.5,4.5,15,caples_120_2013-2018_prefire_NA_90,0,289,120 prefire NA
caples,120,2013-2018,prefire,90,2,2,4,11.3,42,14,1,7,1,9,0,8,6,30,,,0,6,5,4,5,15,caples_120_2013-2018_prefire_NA_90,0,289,120 prefire NA
caples,120,2013-2018,prefire,0,2,2,4,11.3,45,18,3,0,7,4,3,4,7,4,,,0,,,1.5,5.5,5,caples_120_2013-2018_prefire_NA_0,0,2294,120 prefire NA
caples,120,2013-2018,prefire,0,2,2,4,11.3,45,18,3,0,7,4,3,4,7,4,,,0,12,2,1.66666666666667,7.66666666666667,5,caples_120_2013-2018_prefire_NA_0,0,2294,120 prefire NA
caples,120,2013-2018,prefire,180,2,2,4,11.3,20,5,3,4,4,25,2,3,0,12,,,0,,,3,3.5,12.3333333333333,caples_120_2013-2018_prefire_NA_180,2809,1675,120 prefire NA
caples,120,2013-2018,prefire,180,2,2,4,11.3,20,5,3,4,4,25,2,3,0,12,,,0,6,0,2,4.33333333333333,12.3333333333333,caples_120_2013-2018_prefire_NA_180,2809,1675,120 prefire NA
caples,120,2013-2018,prefire,270,2,2,4,11.3,36,8,3,8,4,10,0,2,0,3,,,0,,,4,3,4.33333333333333,caples_120_2013-2018_prefire_NA_270,0,900,120 prefire NA
caples,120,2013-2018,prefire,270,2,2,4,11.3,36,8,3,8,4,10,0,2,0,3,,,0,2,0,2.66666666666667,2.66666666666667,4.33333333333333,caples_120_2013-2018_prefire_NA_270,0,900,120 prefire NA
caples,121,2013-2018,prefire,90,2,2,4,11.3,28,2,0,0,1,0,4,2,4,4,,,0,,,2,1.5,2.66666666666667,caples_121_2013-2018_prefire_NA_90,0,0,121 prefire NA
caples,121,2013-2018,prefire,90,2,2,4,11.3,28,2,0,0,1,0,4,2,4,4,,,0,5,0,1.33333333333333,2.66666666666667,2.66666666666667,caples_121_2013-2018_prefire_NA_90,0,0,121 prefire NA
caples,121,2013-2018,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,2,,,0,,,0,0,0.666666666666667,caples_121_2013-2018_prefire_NA_0,0,0,121 prefire NA
caples,121,2013-2018,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,2,,,0,2,0,0,0.666666666666667,0.666666666666667,caples_121_2013-2018_prefire_NA_0,0,0,121 prefire NA
caples,121,2013-2018,prefire,180,2,2,4,11.3,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_121_2013-2018_prefire_NA_180,0,0,121 prefire NA
caples,121,2013-2018,prefire,180,2,2,4,11.3,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,caples_121_2013-2018_prefire_NA_180,0,0,121 prefire NA
caples,121,2013-2018,prefire,270,2,2,4,11.3,0,0,0,0,2,0,0,5,0,0,,,0,,,0,3.5,0,caples_121_2013-2018_prefire_NA_270,0,169,121 prefire NA
caples,121,2013-2018,prefire,270,2,2,4,11.3,0,0,0,0,2,0,0,5,0,0,,,0,0,0,0,2.33333333333333,0,caples_121_2013-2018_prefire_NA_270,0,169,121 prefire NA
caples,121,2019,prefire,90,2,2,4,11.3,7,0,0,0,0,0.3,0,2,40,2,,,0,,,0,1,14.1,caples_121_2019_prefire_NA_90,0,0,121 prefire NA
caples,121,2019,prefire,90,2,2,4,11.3,7,0,0,0,0,0.3,0,2,40,2,,immediate,0,2,3,1,1.33333333333333,14.1,caples_121_2019_prefire_immediate_90,0,0,121 prefire immediate
caples,121,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0.1,0,,,0,,,0,0,0.0333333333333333,caples_121_2019_prefire_NA_0,0,0,121 prefire NA
caples,121,2019,prefire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0.1,0,,immediate,0,0,0,0,0,0.0333333333333333,caples_121_2019_prefire_immediate_0,0,0,121 prefire immediate
caples,121,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,Bedrock,,0,,,0,0,0,caples_121_2019_prefire_NA_180,0,0,121 prefire NA
caples,121,2019,prefire,180,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,Bedrock,immediate,0,0,0,0,0,0,caples_121_2019_prefire_immediate_180,0,0,121 prefire immediate
caples,121,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_121_2019_prefire_NA_270,0,0,121 prefire NA
caples,121,2019,prefire,270,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,immediate,0,0,0,0,0,0,caples_121_2019_prefire_immediate_270,0,0,121 prefire immediate
caples,121,2020,postfire,90,2,2,4,11.3,31,7,0,0,1,0,1,1,5.1,1,,,0,,,0.5,1,2.03333333333333,caples_121_2020_postfire_NA_90,0,0,121 postfire NA
caples,121,2020,postfire,90,2,2,4,11.3,31,7,0,0,1,0,1,1,5.1,1,,1yr,0,2,2,1,1.33333333333333,2.03333333333333,caples_121_2020_postfire_1yr_90,0,0,121 postfire 1yr
caples,121,2020,postfire,0,2,2,4,11.3,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,caples_121_2020_postfire_NA_0,0,0,121 postfire NA
